Female,Own_car,Own_property,Work_phone,Phone,Email,Unemployed,Num_children,Num_family,Account_length,Total_income,Age,Years_employed,Income_type,Education_type,Family_status,Housing_type,Occupation_type,Insurance Payout
1,1,1,0,0,0,0,1,3,42,360000,38.16642368,1.689288623,Commercial associate,Secondary / secondary special,Married,House / apartment,Managers,0
0,1,1,0,0,0,0,0,2,22,225000,42.65385326,0.761138148,Working,Higher education,Married,House / apartment,Accountants,0
0,0,1,1,1,0,0,0,2,35,69372,43.49712862,0.594125821,Working,Secondary / secondary special,Married,House / apartment,Laborers,4804.460182
0,0,1,0,0,0,1,0,1,32,90000,60.2120509,0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,Other,6354.343277
1,0,1,0,1,0,0,0,1,10,67500,53.98605036,5.618185178,Working,Higher education,Single / not married,House / apartment,Laborers,5341.094228
0,0,0,0,0,0,0,0,2,22,157500,41.61071069,3.715339808,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,Laborers,1064.576609
0,1,0,0,1,0,0,2,4,2,157500,33.79672409,12.68746107,Working,Secondary / secondary special,Married,House / apartment,Accountants,15.22871545
1,0,0,0,0,0,0,0,1,33,202500,40.44436231,0.421637679,Working,Secondary / secondary special,Separated,House / apartment,Laborers,0
0,0,0,1,0,0,0,2,4,41,180000,40.48269301,2.661245611,Commercial associate,Secondary / secondary special,Married,House / apartment,Sales staff,0
1,0,1,0,0,0,0,1,3,11,157500,55.62058085,14.93254482,Working,Secondary / secondary special,Civil marriage,House / apartment,Laborers,2050.973721
1,1,0,0,0,1,0,1,3,26,202500,24.93959493,1.629054669,Working,Secondary / secondary special,Married,House / apartment,Laborers,0
0,0,1,0,0,1,0,0,1,10,279000,30.36612661,1.689288623,State servant,Higher education,Single / not married,House / apartment,Managers,0
0,1,0,1,0,0,0,0,1,42,126000,56.8115704,1.212892804,Working,Secondary / secondary special,Separated,House / apartment,Accountants,4034.772271
1,1,1,0,0,0,0,0,2,24,225000,54.80468456,5.530572154,Working,Higher education,Married,House / apartment,Drivers,0
1,0,0,0,0,0,0,1,3,39,405000,34.70297131,3.635940505,Working,Secondary / secondary special,Married,With parents,Drivers,0
1,1,1,0,0,0,0,0,2,15,121500,43.28904769,0.380569074,Commercial associate,Secondary / secondary special,Married,House / apartment,Laborers,1932.881054
0,0,1,0,0,0,0,0,2,19,247500,58.70072623,11.11590245,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,Sales staff,0
1,1,0,0,0,0,0,0,2,60,225000,44.03102049,11.27196315,Working,Secondary / secondary special,Married,House / apartment,Managers,0
0,0,0,1,0,0,0,0,2,39,157500,43.5272456,4.596945865,Working,Higher education,Married,House / apartment,Accountants,607.3826386
0,1,1,1,0,0,0,0,2,26,90000,31.07798244,3.208827012,Working,Higher education,Married,House / apartment,Laborers,2378.504186
1,1,0,1,0,0,0,0,2,5,180000,45.38628445,2.970629103,Working,Secondary / secondary special,Civil marriage,House / apartment,Drivers,91.11319552
1,1,1,0,0,0,1,0,2,26,135000,60.89105184,0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,4335.103561
0,0,1,0,0,0,0,0,1,26,90000,48.40893379,11.96191571,State servant,Secondary / secondary special,Widow,House / apartment,Medicine staff,4167.396093
1,1,1,0,0,0,0,2,4,2,157500,38.85637624,1.713929786,Commercial associate,Higher education,Married,With parents,Drivers,0
0,0,1,0,0,0,1,0,2,9,171000,54.65136177,0,Pensioner,Higher education,Married,House / apartment,Other,2012.109865
0,1,1,0,0,0,0,0,2,42,270000,44.95917096,22.53297467,State servant,Higher education,Married,House / apartment,Managers,0
0,1,1,1,1,0,0,1,3,50,76500,32.49621827,12.26308548,Working,Secondary / secondary special,Married,House / apartment,Core staff,3232.819028
0,0,0,0,1,0,1,0,2,54,180000,52.74030268,0,Pensioner,Secondary / secondary special,Married,Municipal apartment,Other,1558.294998
0,1,1,0,0,0,0,0,2,51,292500,39.66405881,6.948807984,Working,Incomplete higher,Married,House / apartment,Core staff,0
0,0,1,0,0,0,0,2,3,19,112500,33.18617083,10.17953825,Working,Secondary / secondary special,Single / not married,House / apartment,Core staff,2114.683741
1,1,1,0,0,0,0,0,2,4,225000,23.20376188,1.221106525,Working,Secondary / secondary special,Civil marriage,House / apartment,Laborers,0
1,1,1,0,0,0,0,1,3,15,148500,40.96456464,14.17140667,Working,Secondary / secondary special,Married,House / apartment,Laborers,608.4499027
0,0,1,0,0,0,0,0,2,8,270000,46.33086237,3.794739112,Commercial associate,Secondary / secondary special,Married,House / apartment,Realty agents,0
0,0,0,1,1,0,0,0,1,20,112500,52.25843104,15.95652204,State servant,Secondary / secondary special,Single / not married,House / apartment,Security staff,3877.174102
1,1,0,1,0,0,0,1,2,25,202500,37.63253181,1.702978158,Working,Secondary / secondary special,Separated,With parents,Laborers,0
0,0,0,0,0,0,1,0,1,18,270000,59.85338508,0,Pensioner,Secondary / secondary special,Widow,House / apartment,Other,0
0,0,1,0,0,0,0,2,4,37,157500,39.41217137,14.51090714,State servant,Higher education,Married,House / apartment,Accountants,340.9212761
0,0,1,1,1,0,0,1,3,16,112500,23.55421398,2.751596542,Commercial associate,Secondary / secondary special,Married,House / apartment,Core staff,1488.695918
0,1,0,0,0,0,0,0,2,16,292500,28.24424868,4.465526328,State servant,Higher education,Civil marriage,House / apartment,High skill tech staff,0
0,0,1,0,0,1,0,0,2,39,112500,47.89420727,10.11382848,State servant,Secondary / secondary special,Married,House / apartment,Medicine staff,3098.826002
1,0,1,0,0,1,0,1,3,26,202500,26.82601285,3.931634462,Working,Secondary / secondary special,Married,House / apartment,Drivers,0
0,0,0,0,0,0,1,0,2,8,112500,64.60912955,0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,6262.31417
1,1,0,0,0,0,0,0,1,22,225000,25.15315167,0.843275358,Working,Secondary / secondary special,Single / not married,House / apartment,Core staff,0
0,0,1,1,1,0,0,0,1,20,225000,54.14758688,18.71359439,Commercial associate,Higher education,Single / not married,House / apartment,Core staff,0
1,0,1,0,0,0,0,1,3,19,135000,46.96058098,3.720815622,Working,Secondary / secondary special,Married,House / apartment,Drivers,1704.834699
1,1,1,0,1,0,0,0,2,38,315000,58.43514925,14.927069,Working,Secondary / secondary special,Married,House / apartment,Managers,0
0,0,1,0,0,0,0,0,2,20,144000,51.21255057,14.63411295,Working,Secondary / secondary special,Married,House / apartment,Medicine staff,2430.480078
1,1,1,0,0,0,0,2,4,47,90000,33.63518758,0.963743266,Working,Secondary / secondary special,Married,House / apartment,Drivers,2462.702141
0,0,1,1,0,0,0,0,1,4,112500,24.51795725,3.206089105,Working,Secondary / secondary special,Single / not married,House / apartment,Sales staff,1892.919899
1,1,1,1,1,1,0,1,3,56,810000,50.28166218,12.20011362,Commercial associate,Higher education,Married,House / apartment,Other,0
0,1,0,0,0,0,0,1,3,11,337500,28.86301567,7.137723567,Working,Higher education,Married,House / apartment,Other,0
1,1,0,0,0,0,1,0,2,26,135000,57.80543064,0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,3786.371155
0,0,0,0,0,0,0,1,3,40,225000,35.23686318,6.614783329,Working,Secondary / secondary special,Civil marriage,House / apartment,Laborers,0
1,1,0,0,1,0,0,0,2,47,202500,29.44892777,5.968637275,Commercial associate,Secondary / secondary special,Married,House / apartment,Managers,0
0,1,0,0,1,0,0,0,1,5,135000,31.93494733,4.465526328,State servant,Higher education,Single / not married,House / apartment,Other,902.1691877
0,1,1,0,0,0,0,0,2,50,135000,40.54840277,4.531236097,Commercial associate,Higher education,Married,House / apartment,Laborers,1238.522022
1,0,1,0,0,0,0,0,1,17,193500,24.83281655,1.09790071,Commercial associate,Incomplete higher,Single / not married,House / apartment,Sales staff,0
1,1,1,1,0,0,0,0,1,13,247500,31.45855151,2.261511188,Working,Secondary / secondary special,Single / not married,With parents,Drivers,0
0,0,1,0,0,0,0,0,2,7,90000,51.07839312,7.271881011,Commercial associate,Secondary / secondary special,Married,House / apartment,Laborers,4396.411805
0,1,1,0,0,0,0,0,2,14,90000,34.51405573,1.349788154,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,Cooking staff,3135.61135
1,0,1,0,0,0,0,0,2,14,157500,59.86981252,9.886582202,Working,Secondary / secondary special,Married,House / apartment,Laborers,2721.283052
1,0,0,0,1,0,0,0,2,23,180000,29.24084683,4.180784,Commercial associate,Higher education,Married,House / apartment,Cooking staff,0
0,0,0,0,0,0,1,0,2,47,157500,59.50567089,0,Pensioner,Higher education,Married,House / apartment,Other,3169.79035
0,0,1,0,0,0,1,0,2,58,90000,60.32704299,0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,6163.820015
1,0,0,0,1,0,0,0,1,29,112500,32.0800564,9.949554063,Working,Secondary / secondary special,Single / not married,House / apartment,Laborers,2224.552912
1,0,0,1,1,0,0,0,1,10,180000,28.78635427,0.276528608,Commercial associate,Higher education,Single / not married,House / apartment,Core staff,0
1,1,1,0,0,0,0,0,2,15,225000,53.47406175,2.677673053,Commercial associate,Higher education,Married,House / apartment,Drivers,0
1,0,1,0,0,1,0,1,3,34,202500,36.75913948,18.48908602,Working,Secondary / secondary special,Married,House / apartment,Laborers,0
1,1,1,0,0,0,0,1,3,6,450000,42.27054628,7.132247753,Commercial associate,Secondary / secondary special,Married,House / apartment,Managers,0
1,1,0,0,1,0,0,0,2,12,202500,62.72271162,7.066537985,Working,Secondary / secondary special,Married,House / apartment,Drivers,1251.689294
1,1,1,0,0,0,1,2,4,33,243000,53.74237664,0,Pensioner,Higher education,Married,Office apartment,Other,0
1,0,0,0,0,0,0,0,1,35,265500,60.0970588,8.517628699,Working,Higher education,Single / not married,House / apartment,Laborers,0
0,1,0,0,0,0,0,1,3,59,324000,49.81348009,3.345722363,Commercial associate,Higher education,Married,Rented apartment,Sales staff,0
1,0,0,0,0,0,0,0,2,54,166500,28.33186171,0.4298514,Working,Higher education,Married,House / apartment,Other,0
0,1,1,0,0,0,1,0,2,5,99000,57.53437784,0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,5444.72272
0,1,1,0,1,0,0,0,2,52,157500,59.91635694,4.095908882,Working,Higher education,Married,House / apartment,High skill tech staff,2830.442938
1,1,1,0,0,0,0,0,2,11,225000,29.87330335,1.464780249,Working,Secondary / secondary special,Married,House / apartment,Laborers,0
1,1,1,0,0,0,0,2,4,14,315000,46.15016051,3.759146321,Working,Higher education,Married,House / apartment,Core staff,0
0,1,1,0,1,0,1,0,2,9,67500,58.4543146,0,Pensioner,Incomplete higher,Married,House / apartment,Other,6790.568351
0,0,0,0,0,0,1,0,1,56,108000,60.73225323,0,Pensioner,Secondary / secondary special,Widow,House / apartment,Other,6151.948702
0,0,1,0,0,0,0,0,2,15,202500,55.56582271,10.13025593,Working,Secondary / secondary special,Married,House / apartment,Laborers,406.3755936
0,0,1,0,0,0,0,0,1,15,112500,37.44087832,1.136231408,Working,Secondary / secondary special,Single / not married,Rented apartment,Cooking staff,2885.120072
0,0,0,0,0,0,1,0,1,12,85500,64.10261675,0,Pensioner,Higher education,Widow,House / apartment,Other,7131.768321
0,1,1,0,0,0,0,3,5,26,81000,39.95975277,2.420309794,Working,Secondary / secondary special,Married,House / apartment,Core staff,3371.642015
1,1,1,0,0,0,0,0,2,34,135000,36.46618343,2.06711979,Commercial associate,Secondary / secondary special,Married,House / apartment,Laborers,907.5457526
1,0,0,0,1,0,0,0,2,55,45000,36.15953784,2.097236767,Working,Lower secondary,Married,House / apartment,Low-skill Laborers,4522.150313
0,0,1,0,0,0,1,0,2,5,148500,57.07440947,0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,3449.155893
0,0,0,1,1,0,0,0,2,17,67500,31.34355942,2.918608869,Working,Secondary / secondary special,Married,Municipal apartment,Other,3790.044112
0,0,1,1,1,0,0,0,2,39,112500,34.05408735,2.045216534,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,Medicine staff,2120.943551
0,0,0,0,1,0,0,0,1,39,67500,51.81762801,31.767935,State servant,Secondary / secondary special,Separated,House / apartment,Other,5778.625445
1,0,1,1,0,0,0,2,4,7,112500,38.34712554,2.379241189,Working,Secondary / secondary special,Married,House / apartment,Laborers,1910.266007
0,0,0,0,0,0,1,0,1,45,135000,54.01342943,0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,Other,3750.348784
0,0,0,0,0,0,0,0,2,1,112500,53.99426408,4.213638884,Commercial associate,Higher education,Married,With parents,Accountants,3727.758538
0,0,1,1,1,0,0,0,2,57,180000,40.38139045,2.420309794,Working,Secondary / secondary special,Married,House / apartment,Cooking staff,0
0,1,0,0,1,0,1,0,2,13,90000,60.84450742,0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,6517.908919
1,0,1,0,0,0,0,2,4,22,157500,27.61726798,3.961751439,Working,Secondary / secondary special,Married,House / apartment,Other,0
0,1,1,0,0,0,0,1,3,46,270000,38.56068229,8.887246145,Working,Secondary / secondary special,Married,House / apartment,Laborers,0
0,1,1,0,0,0,0,0,1,13,112500,58.06826971,2.283414444,Working,Secondary / secondary special,Widow,House / apartment,Cleaning staff,5169.297177
0,0,1,0,0,1,0,0,2,0,612000,34.39632573,10.17132453,State servant,Secondary / secondary special,Married,House / apartment,Accountants,0
0,1,1,0,0,1,0,0,1,43,270000,39.42312299,3.466190271,Commercial associate,Higher education,Single / not married,House / apartment,Sales staff,0
0,0,1,0,0,0,1,0,2,57,180000,56.42552551,0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,Other,2257.27502
0,0,0,1,0,0,0,0,2,40,112500,32.0006571,3.181447942,Working,Secondary / secondary special,Married,Municipal apartment,Laborers,1842.946681
0,0,0,0,0,0,1,0,1,33,99000,59.76850996,0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,Other,6168.367199
0,0,0,0,1,0,0,0,2,16,351000,59.06760577,2.959677475,Commercial associate,Higher education,Married,House / apartment,Other,0
0,1,0,0,0,0,0,0,2,13,112500,28.03069194,9.453992895,Working,Secondary / secondary special,Married,House / apartment,Laborers,1757.104057
1,1,1,0,0,0,0,0,2,18,225000,32.98630362,4.34505842,Working,Incomplete higher,Married,House / apartment,Laborers,0
0,1,1,0,1,0,0,0,2,18,112500,30.19363847,3.635940505,Working,Secondary / secondary special,Married,House / apartment,Cooking staff,2247.521325
1,1,0,1,1,1,0,0,2,30,225000,39.8146437,1.215630711,Working,Secondary / secondary special,Married,Municipal apartment,Other,0
1,0,1,0,0,0,0,0,2,32,247500,47.7874289,6.464198443,Working,Secondary / secondary special,Married,House / apartment,Laborers,0
1,1,1,0,0,0,0,1,3,39,450000,50.58556986,7.187005893,Working,Higher education,Married,Office apartment,Managers,0
0,0,0,0,1,0,0,2,4,49,180000,32.71798873,11.01186198,State servant,Secondary / secondary special,Married,House / apartment,Medicine staff,0
1,0,1,0,0,0,1,0,2,16,90000,62.56938883,0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,6356.218085
1,1,1,0,0,1,0,3,5,27,270000,38.23213345,2.288890258,Commercial associate,Higher education,Married,House / apartment,Drivers,0
1,0,0,1,1,0,0,0,2,49,225000,36.22524761,8.594290095,Working,Higher education,Married,House / apartment,Sales staff,0
1,1,1,0,1,0,0,1,3,37,270000,34.70570922,2.510660725,Working,Secondary / secondary special,Married,House / apartment,Drivers,0
0,0,1,0,0,1,0,0,2,41,135000,36.35119133,4.388864932,Working,Secondary / secondary special,Married,House / apartment,Other,1201.465107
1,0,1,0,0,0,0,0,1,3,112500,23.86907329,2.069857697,Working,Secondary / secondary special,Single / not married,House / apartment,Laborers,1420.355886
0,0,0,0,1,0,0,1,3,3,81000,39.12469113,3.581182365,Working,Secondary / secondary special,Married,House / apartment,Cooking staff,3845.248282
0,0,0,1,1,0,0,2,4,22,126000,27.62000589,4.920018892,Working,Secondary / secondary special,Married,House / apartment,High skill tech staff,1010.853518
0,0,0,0,1,0,1,0,2,21,112500,63.71657187,0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,Other,6241.937739
1,1,1,0,0,0,0,2,4,33,265500,31.84185849,5.212974941,Working,Higher education,Married,House / apartment,Laborers,0
0,0,0,1,0,0,0,0,2,24,157500,33.9555227,2.510660725,Working,Incomplete higher,Married,House / apartment,Managers,696.4790567
1,0,1,0,0,0,0,0,2,3,202500,29.80485568,2.031526999,Working,Secondary / secondary special,Civil marriage,House / apartment,Drivers,0
0,1,1,0,0,0,0,0,2,18,360000,31.35451104,5.508668898,Working,Higher education,Civil marriage,House / apartment,Other,0
0,0,1,0,1,0,0,0,2,56,675000,53.93129222,12.15904502,Commercial associate,Higher education,Married,House / apartment,Managers,0
1,1,1,0,0,0,1,0,1,4,135000,60.01492159,0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,Other,4314.761123
0,0,0,0,0,0,1,0,2,53,81000,55.15513666,0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,5768.515497
